BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,JOINING_FEE,ANNUAL_FEE,LEDGER_BALANCE,AVAILABLE_LIMIT,LAST_PAYMENT_AMOUNT,LAST_PAYMENT_DATE,TOTAL_HOLD,GENDER,DOB,ORGANIZATION,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,CUSTOMER_ID
2,Giza,2020-08-28,20000,I,CNCD,Cancelled,0,2026-04-16,Cashback Card,500,150,14302.6,5638.5,2185.24,2026-04-02,1980.45,M,1994-10-16,El Sewedy Electric,Secondary,100241,,0.0,69,,,,CNCD,242
6,Assiut,2021-02-25,200000,I,CNCD,Cancelled,0,2026-04-21,Platinum Credit Card,200,300,12402.83,187472.59,1611.84,2026-04-06,915.67,F,1983-11-16,Cairo University,Primary,100242,,0.0,63,,,,CNCD,243
2,Giza,2024-03-16,200000,I,CLSC,Closed by Customer,0,2026-04-22,World Elite Card,0,300,170374.52,29179.46,42472.37,2026-04-05,1664.9,M,1971-02-17,Government,Primary,100254,2026-03-15,0.0,25,,,,CLSC,255
7,Luxor,2023-11-16,10000,I,CLSD,Closed,0,2026-04-28,World Elite Card,0,500,4071.26,5747.05,2482.88,2026-04-22,1468.18,F,1972-03-14,Government,Primary,100262,2026-04-02,0.0,29,,,,CLSD,263
5,Tanta,2018-11-16,200000,I,CLSC,Closed by Customer,0,2026-04-19,Cashback Card,0,1000,64392.57,135198.03,18607.0,2026-04-16,983.1,M,1997-01-19,Orascom,Primary,100265,2026-03-12,0.0,90,,,,CLSC,266
7,Luxor,2023-03-21,30000,A,WROF,Write Off,180,2026-04-18,World Elite Card,200,0,26802.48,2821.6,3351.98,2026-04-15,769.73,F,1963-02-03,Vodafone Egypt,Primary,100266,2026-03-07,7491.22,37,,,,WROF,267
1,Cairo Main,2021-09-04,15000,I,CLSB,Closed by Bank,0,2026-04-25,Gold Credit Card,100,300,2546.85,12425.35,400.33,2026-04-08,1999.65,F,1969-08-23,Government,Primary,100274,2026-03-10,0.0,56,,,,CLSB,275
3,Alexandria,2022-07-15,100000,I,CLSC,Closed by Customer,0,2026-04-28,Titanium Credit Card,0,500,15390.52,84599.57,2369.4,2026-04-01,1601.94,M,1961-05-24,Banque Misr,Primary,100275,2026-03-30,0.0,46,,,,CLSC,276
10,Suez,2024-12-02,20000,I,CLSD,Closed,0,2026-04-17,World Elite Card,500,500,18110.56,1449.59,1198.31,2026-04-14,1425.24,F,1987-10-10,Orange Egypt,Primary,100279,2026-04-26,0.0,17,,,,CLSD,280
1,Cairo Main,2019-08-29,200000,I,CLSB,Closed by Bank,0,2026-04-26,Platinum Credit Card,0,1000,176197.02,23649.72,28231.62,2026-04-08,1183.82,F,1960-12-25,National Bank of Egypt,Primary,100286,2026-04-06,0.0,81,,,,CLSB,287
2,Giza,2021-05-21,50000,A,SUSP,Profit Suspended,120,2026-04-28,Platinum Credit Card,100,500,30910.21,18821.45,7878.16,2026-04-19,970.49,F,1975-02-05,Edita Food Industries,Primary,100287,,4552.95,60,,,,SUSP,288
10,Suez,2020-01-16,200000,I,CLSC,Closed by Customer,0,2026-04-29,Cashback Card,100,1000,7534.4,191971.58,49004.68,2026-04-15,1213.44,M,1961-06-14,Self Employed,Primary,100289,2026-04-28,0.0,76,,,,CLSC,290
5,Tanta,2019-03-19,5000,A,LOST,Lost,0,2026-04-20,Classic Credit Card,500,500,1884.53,3065.04,192.91,2026-04-06,1273.88,F,1995-04-21,Orascom,Secondary,100291,,0.0,86,,,,LOST,292
1,Cairo Main,2020-12-05,10000,A,WROF,Write Off,180,2026-04-21,Gold Credit Card,200,150,6592.83,3198.63,106.95,2026-04-18,850.05,F,1974-04-18,Orascom,Primary,100293,2026-04-18,1505.8,65,,,,WROF,294
1,Cairo Main,2019-10-14,10000,I,CLSC,Closed by Customer,0,2026-04-29,World Elite Card,500,150,7529.74,2233.68,645.66,2026-04-02,1662.69,M,1983-02-11,Orascom,Primary,100309,2026-03-24,0.0,79,,,,CLSC,310
4,Mansoura,2023-06-26,200000,I,CLSB,Closed by Bank,0,2026-04-28,Business Credit Card,100,500,161555.51,38333.97,55137.53,2026-04-08,296.08,F,1976-09-15,IBM Egypt,Primary,100311,2026-04-03,0.0,34,,,,CLSB,312
1,Cairo Main,2018-02-06,100000,A,SUSP,Profit Suspended,120,2026-04-30,Platinum Credit Card,100,1000,-1151.04,98479.26,20200.21,2026-04-25,1666.47,M,1998-10-14,Elsewedy Capital,Primary,100313,,25574.63,100,,,,SUSP,314
6,Assiut,2019-06-13,10000,A,SUSP,Profit Suspended,120,2026-04-29,Travel Rewards Card,200,150,6987.52,2805.93,855.14,2026-04-04,668.37,M,1973-12-31,Orange Egypt,Primary,100325,,5251.25,83,,,,SUSP,326
5,Tanta,2023-12-31,200000,A,WROF,Write Off,180,2026-04-24,Classic Credit Card,0,0,55795.45,143914.59,24710.46,2026-04-29,1410.68,M,1994-08-06,Orange Egypt,Primary,100328,2026-04-03,39601.46,28,,,,WROF,329
6,Assiut,2024-12-21,30000,I,CNCD,Cancelled,0,2026-04-30,Gold Credit Card,200,300,2991.06,26932.53,5466.2,2026-04-19,173.9,M,1979-08-20,CIB,Primary,100335,,0.0,16,,,,CNCD,336
7,Luxor,2023-05-13,75000,I,CNCD,Cancelled,0,2026-04-27,Platinum Credit Card,0,150,45030.03,29502.33,12774.73,2026-04-02,1113.98,M,1990-12-12,Orascom,Primary,100336,,0.0,36,,,,CNCD,337
9,Ismailia,2024-12-13,200000,A,SUSP,Profit Suspended,120,2026-04-18,Business Credit Card,200,500,48752.83,150879.97,14702.86,2026-04-21,1843.62,M,1994-06-04,CIB,Primary,100344,,19481.33,16,,,,SUSP,345
6,Assiut,2021-04-10,150000,A,WROF,Write Off,180,2026-04-17,Cashback Card,0,0,80403.81,69513.37,32744.5,2026-04-22,353.67,M,1975-12-06,Self Employed,Primary,100345,2026-03-13,86504.42,61,,,,WROF,346
7,Luxor,2024-07-24,100000,I,CNCD,Cancelled,0,2026-04-19,Platinum Credit Card,100,150,81359.34,18442.73,15064.6,2026-04-13,1515.5,M,1997-08-17,Microsoft Egypt,Primary,100348,,0.0,21,,,,CNCD,349
3,Alexandria,2024-02-01,50000,A,LOST,Lost,0,2026-04-22,Gold Credit Card,200,1000,27633.12,22204.88,12000.03,2026-04-23,546.15,F,1982-08-08,Cairo University,Primary,100351,,0.0,27,,,,LOST,352
5,Tanta,2022-09-27,5000,I,CLSB,Closed by Bank,0,2026-04-28,Gold Credit Card,0,500,4618.84,267.23,983.66,2026-04-03,1088.93,M,1999-05-12,Orange Egypt,Primary,100352,2026-03-28,0.0,43,,,,CLSB,353
8,Zagazig,2019-09-27,5000,A,WROF,Write Off,180,2026-04-26,Platinum Credit Card,200,1000,2845.09,1812.04,436.63,2026-04-30,159.1,M,1991-11-01,Military,Secondary,100358,2026-03-31,2197.22,80,,,,WROF,359
3,Alexandria,2020-10-28,150000,I,CLSB,Closed by Bank,0,2026-04-16,Gold Credit Card,100,300,68411.87,81459.54,9842.33,2026-04-03,227.47,F,1995-08-17,Microsoft Egypt,Primary,100365,2026-03-04,0.0,67,,,,CLSB,366
3,Alexandria,2020-06-19,15000,I,CNCD,Cancelled,0,2026-04-24,Travel Rewards Card,200,150,12771.29,1806.83,239.53,2026-04-11,1313.58,F,1983-12-06,IBM Egypt,Secondary,100368,,0.0,71,,,,CNCD,369
3,Alexandria,2022-05-27,20000,A,LOST,Lost,0,2026-04-19,World Elite Card,100,500,-1851.75,17988.32,1998.56,2026-04-14,1749.35,M,1976-05-29,Microsoft Egypt,Primary,100377,,0.0,47,,,,LOST,378
3,Alexandria,2023-10-01,5000,I,CLSC,Closed by Customer,0,2026-04-24,Platinum Credit Card,0,150,1819.8,2952.92,892.41,2026-04-16,1859.69,F,1966-01-16,Orascom,Primary,100385,2026-04-23,0.0,31,,,,CLSC,386
9,Ismailia,2023-10-30,5000,I,CLSD,Closed,0,2026-04-19,Travel Rewards Card,100,300,4003.49,713.14,1368.54,2026-04-13,1904.26,F,1965-04-14,IBM Egypt,Primary,100392,2026-03-22,0.0,30,,,,CLSD,393
3,Alexandria,2024-09-24,75000,I,CLSC,Closed by Customer,0,2026-04-21,Gold Credit Card,0,300,359.13,74264.34,19001.61,2026-04-04,1397.4,M,1981-02-26,IBM Egypt,Primary,100396,2026-03-31,0.0,19,,,,CLSC,397
7,Luxor,2023-11-05,30000,A,SUSP,Profit Suspended,120,2026-04-27,Classic Credit Card,100,500,9666.69,20113.82,5260.24,2026-04-20,535.95,F,1987-07-17,Vodafone Egypt,Primary,100397,,16287.09,30,,,,SUSP,398
4,Mansoura,2024-07-07,10000,I,CLSB,Closed by Bank,0,2026-04-28,Cashback Card,200,1000,8397.02,1133.44,1892.31,2026-04-29,822.02,F,1977-01-07,Orascom,Primary,100410,2026-04-19,0.0,22,,,,CLSB,411
3,Alexandria,2019-09-05,100000,A,SUSP,Profit Suspended,120,2026-04-30,Classic Credit Card,100,500,45458.8,54331.4,5848.75,2026-04-16,566.62,F,1995-11-20,Banque Misr,Secondary,100413,,53270.21,81,,,,SUSP,414
2,Giza,2021-10-02,30000,I,CLSC,Closed by Customer,0,2026-04-23,Cashback Card,200,1000,26421.48,3536.49,947.28,2026-04-20,1778.82,F,1980-03-06,IBM Egypt,Primary,100415,2026-04-15,0.0,55,,,,CLSC,416
3,Alexandria,2019-02-26,10000,I,CLSC,Closed by Customer,0,2026-04-18,Gold Credit Card,500,1000,-216.76,9471.22,369.05,2026-04-01,546.22,M,1977-10-23,Vodafone Egypt,Primary,100420,2026-03-31,0.0,87,,,,CLSC,421
1,Cairo Main,2022-10-30,30000,A,WROF,Write Off,180,2026-04-29,Titanium Credit Card,0,1000,14567.71,15302.25,8978.78,2026-04-30,280.63,F,1994-05-10,El Sewedy Electric,Primary,100426,2026-04-06,13452.63,42,,,,WROF,427
7,Luxor,2019-10-31,75000,I,CNCD,Cancelled,0,2026-04-19,Travel Rewards Card,100,300,63697.01,11183.68,10764.02,2026-04-10,1879.54,M,1971-03-18,Amazon Egypt,Primary,100427,,0.0,79,,,,CNCD,428
2,Giza,2021-01-07,15000,I,CLSB,Closed by Bank,0,2026-04-28,Business Credit Card,0,150,8369.83,6509.0,2006.43,2026-04-21,1761.9,M,1972-08-27,Banque Misr,Primary,100430,2026-04-22,0.0,64,,,,CLSB,431
7,Luxor,2023-08-04,50000,A,SUSP,Profit Suspended,120,2026-04-30,Business Credit Card,0,300,36779.57,12960.99,14336.28,2026-04-10,771.51,M,1973-12-22,Banque Misr,Primary,100431,,14986.99,33,,,,SUSP,432
1,Cairo Main,2023-03-03,10000,I,CLSC,Closed by Customer,0,2026-04-18,Titanium Credit Card,500,500,2343.42,7587.18,2972.81,2026-04-28,88.2,F,1968-12-07,Edita Food Industries,Primary,100433,2026-03-04,0.0,38,,,,CLSC,434
6,Assiut,2019-11-17,30000,I,CNCD,Cancelled,0,2026-04-26,Gold Credit Card,500,150,13110.28,16776.3,1202.98,2026-04-01,120.16,M,1960-09-03,Orange Egypt,Primary,100435,,0.0,78,,,,CNCD,436
2,Giza,2023-06-22,20000,I,CLSB,Closed by Bank,0,2026-04-17,Cashback Card,200,500,10988.02,8630.55,3707.32,2026-04-04,1010.51,M,1965-08-23,Vodafone Egypt,Primary,100437,2026-04-15,0.0,34,,,,CLSB,438
9,Ismailia,2020-01-30,5000,I,CNCD,Cancelled,0,2026-04-21,Cashback Card,100,300,2538.78,2376.39,1056.95,2026-04-04,1479.74,M,1977-01-01,Ministry of Health,Secondary,100440,,0.0,76,,,,CNCD,441
9,Ismailia,2024-08-14,30000,I,CLSC,Closed by Customer,0,2026-05-01,Classic Credit Card,200,150,19123.32,10572.28,1533.93,2026-04-23,680.03,M,1987-12-28,Vodafone Egypt,Secondary,100443,2026-03-31,0.0,20,,,,CLSC,444
1,Cairo Main,2021-02-04,150000,A,SUSP,Profit Suspended,120,2026-04-27,Platinum Credit Card,0,0,-1286.07,148669.63,17523.9,2026-04-09,759.38,F,1994-08-10,IBM Egypt,Primary,100450,,26541.25,63,,,,SUSP,451
10,Suez,2020-08-12,30000,I,CLSB,Closed by Bank,0,2026-04-27,World Elite Card,0,1000,5999.94,23948.17,210.05,2026-04-05,1709.21,F,1971-03-17,Cairo University,Secondary,100451,2026-04-09,0.0,69,,,,CLSB,452
