BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,NAME,JOINING_FEE,ANNUAL_FEE,LEDGER_BALANCE,AVAILABLE_LIMIT,LAST_PAYMENT_AMOUNT,LAST_PAYMENT_DATE,TOTAL_HOLD,GENDER,DOB,ORGANIZATION,CUSTOMER_TYPE,RIM_NO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status 
2,Giza,2023-06-14,10000,A,NORM,Normal,0,2026-04-29,Cashback Card,100,300,2839.14,6837.1,94.36,2026-04-07,297.29,F,1992-10-30,Ministry of Health,Secondary,100012,,0.0,35,MC-OLD,,,NORM
5,Tanta,2022-03-10,100000,A,NORM,Normal,0,2026-04-18,World Elite Card,100,0,80486.33,19085.99,19100.91,2026-04-29,150.94,F,1977-11-24,Government,Primary,100013,,0.0,50,MC-OLD,,,NORM
10,Suez,2018-01-30,10000,A,NORM,Normal,0,2026-04-28,Classic Credit Card,200,0,-619.27,8927.19,250.76,2026-04-29,859.38,M,1969-11-17,Orange Egypt,Primary,100014,,0.0,100,VISA-OLD,,,NORM
9,Ismailia,2024-05-27,200000,A,NORM,Normal,0,2026-04-24,Business Credit Card,500,500,119861.43,79702.07,18534.34,2026-04-21,77.49,M,1965-12-07,Self Employed,Primary,100015,,0.0,23,VISA-OLD,,,NORM
7,Luxor,2023-03-28,5000,A,NORM,Normal,0,2026-04-16,Cashback Card,200,0,4146.7,418.66,1281.32,2026-04-26,1454.36,M,1978-06-10,CIB,Primary,100016,,0.0,37,MC-OLD,,,NORM
3,Alexandria,2020-01-22,30000,A,NORM,Normal,0,2026-04-21,Classic Credit Card,500,1000,17500.71,12421.15,7400.31,2026-04-01,361.8,M,1978-12-04,Freelancer,Primary,100017,,0.0,76,MC-OLD,,,NORM
2,Giza,2020-08-26,15000,A,NORM,Normal,0,2026-04-17,Classic Credit Card,500,0,3853.03,10809.58,2567.75,2026-04-01,1373.04,M,1993-10-20,Amazon Egypt,Primary,100018,,0.0,69,VISA-OLD,,,NORM
8,Zagazig,2022-09-29,150000,A,NORM,Normal,0,2026-04-18,Business Credit Card,200,150,-6101.43,143511.71,8923.28,2026-04-27,1983.71,M,1972-10-17,Self Employed,Primary,100019,,0.0,43,MC-OLD,,,NORM
6,Assiut,2018-07-25,200000,A,NORM,Normal,0,2026-04-17,Business Credit Card,100,0,142566.85,57233.22,53197.77,2026-04-29,118.24,M,1962-07-25,Self Employed,Secondary,100020,,0.0,94,,VISA-OLD2,,NORM
2,Giza,2020-08-21,75000,A,NORM,Normal,0,2026-04-16,Platinum Credit Card,0,500,45092.01,29532.49,1478.82,2026-04-27,186.41,F,1990-04-15,CIB,Secondary,100021,,0.0,69,,,,NORM
2,Giza,2020-08-21,75000,A,NORM,Normal,0,2026-04-18,Classic Credit Card,0,500,12410.16,62270.17,8045.99,2026-04-30,539.47,F,1990-04-15,CIB,Secondary,100021,,0.0,69,,,,NORM
2,Giza,2020-08-21,75000,A,NORM,Normal,0,2026-04-22,Travel Rewards Card,0,500,28597.6,46192.14,17753.81,2026-04-23,1664.1,F,1990-04-15,CIB,Secondary,100021,,0.0,69,,,,NORM
4,Mansoura,2022-06-10,15000,A,NORM,Normal,0,2026-04-20,Classic Credit Card,0,500,10513.88,4279.17,630.67,2026-04-17,121.74,M,1971-11-30,Juhayna,Primary,100022,,0.0,47,,VISA-OLD2,,NORM
5,Tanta,2021-11-30,10000,A,NORM,Normal,0,2026-04-23,Classic Credit Card,500,1000,1020.87,8729.59,1471.03,2026-04-03,159.06,F,1965-12-10,Elsewedy Capital,Primary,100023,,0.0,53,MC-OLD,,,NORM
9,Ismailia,2019-03-01,15000,A,90DA,90 Days Delinquent,90,2026-04-16,Classic Credit Card,100,300,-1265.74,13480.09,3947.47,2026-04-24,686.72,F,1973-06-06,Talaat Moustafa Group,Primary,100024,,6459.51,87,,,,90DA
5,Tanta,2023-06-25,30000,A,NORM,Normal,0,2026-04-26,Gold Credit Card,200,0,25358.25,4394.98,2847.85,2026-04-01,118.67,M,1982-09-02,Orange Egypt,Primary,100025,,0.0,34,,,,NORM
3,Alexandria,2022-12-15,150000,A,NORM,Normal,0,2026-04-26,World Elite Card,0,150,91014.15,58545.05,7364.28,2026-04-05,1525.4,M,1993-04-01,Amazon Egypt,Secondary,100026,,0.0,41,MC-OLD,VISA-OLD2,,NORM
3,Alexandria,2019-06-07,5000,A,NORM,Normal,0,2026-04-24,Classic Credit Card,200,150,4026.71,773.61,1412.13,2026-04-07,40.94,M,1979-04-12,Juhayna,Primary,100027,,0.0,84,,VISA-OLD2,,NORM
7,Luxor,2019-09-26,20000,A,NORM,Normal,0,2026-04-17,Classic Credit Card,200,500,11170.74,8331.12,3618.57,2026-04-15,1409.82,M,1987-11-03,Orascom,Primary,100028,,0.0,80,,,,NORM
7,Luxor,2019-09-26,20000,A,NORM,Normal,0,2026-04-22,Gold Credit Card,200,500,14265.3,5621.07,4654.24,2026-04-26,690.1,M,1987-11-03,Orascom,Primary,100028,,0.0,80,,,,NORM
7,Luxor,2019-09-26,20000,A,NORM,Normal,0,2026-04-22,Titanium Credit Card,200,500,7000.33,12540.2,2993.32,2026-04-10,1756.31,M,1987-11-03,Orascom,Primary,100028,,0.0,80,,,,NORM
1,Cairo Main,2023-04-12,20000,A,NORM,Normal,0,2026-04-23,Gold Credit Card,100,150,18939.45,611.53,5658.55,2026-04-26,1272.58,M,1998-07-07,El Sewedy Electric,Primary,100029,,0.0,37,VISA-OLD,,,NORM
1,Cairo Main,2023-04-12,20000,A,NORM,Normal,0,2026-04-25,Cashback Card,100,150,13106.81,6436.43,2884.96,2026-04-05,1322.99,M,1998-07-07,El Sewedy Electric,Primary,100029,,0.0,37,VISA-OLD,,,NORM
5,Tanta,2018-10-12,30000,A,NORM,Normal,0,2026-04-29,Gold Credit Card,200,0,14731.99,15262.92,4056.14,2026-04-02,43.57,M,1998-10-09,IBM Egypt,Secondary,100030,,0.0,91,,,,NORM
10,Suez,2018-06-06,10000,A,NORM,Normal,0,2026-04-26,Cashback Card,200,500,3644.07,6210.14,2952.88,2026-04-11,1157.88,M,1971-11-28,Military,Primary,100031,,0.0,96,MC-OLD,,,NORM
5,Tanta,2022-11-22,5000,A,NORM,Normal,0,2026-04-27,Cashback Card,100,300,1491.17,3378.99,181.65,2026-04-14,847.34,F,1961-12-28,Government,Primary,100032,,0.0,41,,VISA-OLD2,,NORM
5,Tanta,2022-11-22,5000,A,NORM,Normal,0,2026-04-26,Business Credit Card,100,300,4542.13,222.95,1162.23,2026-04-01,568.37,F,1961-12-28,Government,Primary,100032,,0.0,41,,VISA-OLD2,,NORM
5,Tanta,2022-11-22,5000,A,NORM,Normal,0,2026-04-29,Travel Rewards Card,100,300,-490.73,4187.64,704.36,2026-04-12,723.32,F,1961-12-28,Government,Primary,100032,,0.0,41,,VISA-OLD2,,NORM
6,Assiut,2019-05-26,30000,A,NORM,Normal,0,2026-04-19,Gold Credit Card,200,500,13656.93,16212.55,2380.49,2026-04-19,700.56,F,1989-10-03,Government,Primary,100033,,0.0,84,,,,NORM
7,Luxor,2019-12-14,200000,A,NORM,Normal,0,2026-04-23,World Elite Card,200,300,10951.26,188663.45,17209.29,2026-04-01,550.47,M,1990-05-20,Cairo University,Primary,100034,,0.0,77,MC-OLD,VISA-OLD2,,NORM
6,Assiut,2022-12-15,100000,A,NORM,Normal,0,2026-04-25,World Elite Card,0,300,39076.8,60909.79,23165.17,2026-04-17,142.23,F,1980-11-09,El Sewedy Electric,Primary,100035,,0.0,41,,,,NORM
4,Mansoura,2020-03-26,15000,A,NORM,Normal,0,2026-04-17,Gold Credit Card,0,500,7807.01,6887.81,1316.07,2026-04-20,1079.75,F,1996-03-06,Vodafone Egypt,Secondary,100036,,0.0,74,MC-OLD,,,NORM
7,Luxor,2022-06-25,20000,A,NORM,Normal,0,2026-04-16,Classic Credit Card,0,500,17243.98,2327.58,3716.27,2026-04-07,418.54,M,1982-03-05,Banque Misr,Primary,100037,,0.0,46,MC-OLD,,,NORM
1,Cairo Main,2020-10-17,10000,A,NORM,Normal,0,2026-04-28,Gold Credit Card,200,500,7743.84,2178.14,490.61,2026-04-10,1588.3,F,1985-01-01,Freelancer,Secondary,100038,,0.0,67,MC-OLD,,,NORM
3,Alexandria,2023-04-29,100000,A,NORM,Normal,0,2026-04-29,Platinum Credit Card,500,150,22399.57,77524.34,29163.72,2026-04-14,638.67,F,1993-05-11,Talaat Moustafa Group,Primary,100039,,0.0,36,,,,NORM
3,Alexandria,2023-04-29,100000,A,NORM,Normal,0,2026-04-17,Travel Rewards Card,500,150,42057.53,57665.66,17508.72,2026-04-06,1271.29,F,1993-05-11,Talaat Moustafa Group,Primary,100039,,0.0,36,,,,NORM
5,Tanta,2021-08-02,150000,A,NORM,Normal,0,2026-04-20,World Elite Card,500,150,61795.9,88019.14,1271.67,2026-04-30,1894.0,M,1975-01-24,National Bank of Egypt,Primary,100040,,0.0,57,VISA-OLD,,,NORM
9,Ismailia,2022-08-31,5000,A,NORM,Normal,0,2026-04-26,Gold Credit Card,0,1000,2851.92,1681.76,577.24,2026-04-24,887.57,F,1980-11-24,El Sewedy Electric,Primary,100041,,0.0,44,,,,NORM
9,Ismailia,2022-08-31,5000,A,NORM,Normal,0,2026-04-27,Cashback Card,0,1000,840.7,3830.91,1144.48,2026-04-24,854.83,F,1980-11-24,El Sewedy Electric,Primary,100041,,0.0,44,,,,NORM
7,Luxor,2022-09-13,150000,A,NORM,Normal,0,2026-04-23,World Elite Card,200,500,-14477.63,135137.87,27286.57,2026-04-29,1477.42,F,1998-04-13,Ministry of Health,Primary,100042,,0.0,44,,,,NORM
7,Luxor,2022-09-13,150000,A,NORM,Normal,0,2026-04-24,Travel Rewards Card,200,500,65864.3,83636.33,33412.49,2026-04-10,881.86,F,1998-04-13,Ministry of Health,Primary,100042,,0.0,44,,,,NORM
3,Alexandria,2023-03-30,15000,A,30DD,30 Days Delinquent,30,2026-04-18,Gold Credit Card,0,0,6355.43,8312.79,4367.35,2026-04-24,1671.61,F,1997-09-13,Military,Primary,100043,,1886.2,37,VISA-OLD,,,30DD
1,Cairo Main,2022-04-02,50000,A,NORM,Normal,0,2026-04-23,Titanium Credit Card,500,300,24699.9,25245.68,7787.68,2026-04-19,535.41,F,1971-09-02,El Sewedy Electric,Primary,100044,,0.0,49,,,,NORM
1,Cairo Main,2024-01-19,5000,A,NORM,Normal,0,2026-04-20,Classic Credit Card,0,0,3734.12,993.21,336.8,2026-04-14,904.75,M,1993-08-07,IBM Egypt,Primary,100045,,0.0,27,,VISA-OLD2,,NORM
3,Alexandria,2019-06-02,100000,A,NORM,Normal,0,2026-05-01,World Elite Card,500,300,49713.49,50022.86,11993.11,2026-04-26,201.22,F,1970-09-13,CIB,Primary,100046,,0.0,84,MC-OLD,,,NORM
3,Alexandria,2019-03-19,200000,A,NORM,Normal,0,2026-04-26,Platinum Credit Card,100,0,53899.51,145942.65,43409.94,2026-04-20,963.35,M,1973-12-14,Vodafone Egypt,Primary,100047,,0.0,86,,VISA-OLD2,,NORM
3,Alexandria,2019-03-19,200000,A,NORM,Normal,0,2026-04-28,Business Credit Card,100,0,158975.18,40753.12,44458.98,2026-04-15,722.23,M,1973-12-14,Vodafone Egypt,Primary,100047,,0.0,86,,VISA-OLD2,,NORM
3,Alexandria,2019-03-19,200000,A,NORM,Normal,0,2026-04-17,Travel Rewards Card,100,0,27015.02,172504.39,4240.62,2026-04-10,1148.26,M,1973-12-14,Vodafone Egypt,Primary,100047,,0.0,86,,VISA-OLD2,,NORM
2,Giza,2024-05-07,5000,A,NORM,Normal,0,2026-04-16,Cashback Card,200,0,-126.03,4541.4,961.72,2026-04-04,658.94,F,1995-09-19,IBM Egypt,Primary,100048,,0.0,24,VISA-OLD,,,NORM
2,Giza,2022-01-23,100000,A,NORM,Normal,0,2026-04-17,Platinum Credit Card,500,500,-3324.89,96259.19,22483.2,2026-04-03,758.92,F,1979-06-12,Banque Misr,Secondary,100049,,0.0,51,MC-OLD,,,NORM
6,Assiut,2020-10-02,10000,A,NORM,Normal,0,2026-04-30,Classic Credit Card,500,300,496.23,9102.46,2405.31,2026-04-05,343.06,M,1998-03-16,Talaat Moustafa Group,Primary,100050,,0.0,67,,,,NORM
6,Assiut,2020-10-02,10000,A,NORM,Normal,0,2026-04-17,Cashback Card,500,300,2230.77,7463.83,1689.15,2026-04-02,112.8,M,1998-03-16,Talaat Moustafa Group,Primary,100050,,0.0,67,,,,NORM
8,Zagazig,2021-12-24,30000,A,NORM,Normal,0,2026-04-30,Cashback Card,200,1000,799.67,29137.71,2930.29,2026-04-14,1749.17,M,1969-07-07,Edita Food Industries,Primary,100051,,0.0,52,,,,NORM
4,Mansoura,2022-07-23,100000,A,NORM,Normal,0,2026-04-25,Platinum Credit Card,500,500,10294.51,89398.46,83.89,2026-04-02,1774.25,M,1992-04-19,Ministry of Health,Primary,100052,,0.0,45,,,,NORM
4,Mansoura,2022-07-23,100000,A,NORM,Normal,0,2026-04-17,Travel Rewards Card,500,500,30223.02,69477.94,5118.14,2026-04-13,1267.39,M,1992-04-19,Ministry of Health,Primary,100052,,0.0,45,,,,NORM
4,Mansoura,2024-07-10,50000,A,NEW,New,0,2026-04-22,Business Credit Card,200,500,30892.38,18753.16,13882.85,2026-04-15,1351.05,F,1973-09-25,Self Employed,Primary,100053,,0.0,22,VISA-OLD,,,NEW
5,Tanta,2020-08-02,10000,A,NORM,Normal,0,2026-04-16,Cashback Card,100,150,7134.43,2776.08,2732.48,2026-04-09,634.52,M,1971-04-11,El Sewedy Electric,Primary,100054,,0.0,69,,VISA-OLD2,,NORM
9,Ismailia,2021-03-05,10000,A,NORM,Normal,0,2026-04-25,Gold Credit Card,100,300,6842.04,2984.0,2005.0,2026-04-06,1078.12,M,1986-10-08,El Sewedy Electric,Primary,100055,,0.0,62,,,,NORM
1,Cairo Main,2024-03-16,30000,A,NORM,Normal,0,2026-04-28,Gold Credit Card,0,0,17674.39,12103.37,4014.59,2026-04-24,620.96,F,1962-06-12,Banque Misr,Primary,100056,,0.0,25,VISA-OLD,,,NORM
3,Alexandria,2020-10-31,100000,A,NORM,Normal,0,2026-04-28,Platinum Credit Card,0,150,16365.06,83330.59,24276.37,2026-04-05,1187.43,M,1962-04-21,CIB,Secondary,100057,,0.0,66,,,,NORM
3,Alexandria,2020-10-31,100000,A,NORM,Normal,0,2026-04-19,Travel Rewards Card,0,150,59274.75,40567.46,20355.97,2026-04-06,351.62,M,1962-04-21,CIB,Secondary,100057,,0.0,66,,,,NORM
4,Mansoura,2024-04-04,75000,A,NORM,Normal,0,2026-04-27,Platinum Credit Card,500,500,8447.5,66413.52,21731.73,2026-04-01,1533.83,F,1965-04-24,Military,Primary,100058,,0.0,25,MC-OLD,,,NORM
5,Tanta,2024-12-18,5000,A,NORM,Normal,0,2026-04-24,Classic Credit Card,100,300,2990.37,1587.73,675.7,2026-04-01,1331.53,M,1985-07-04,Military,Primary,100059,,0.0,16,,VISA-OLD2,,NORM
5,Tanta,2024-12-18,5000,A,NORM,Normal,0,2026-04-28,Business Credit Card,100,300,1239.92,3436.55,88.19,2026-04-09,1791.4,M,1985-07-04,Military,Primary,100059,,0.0,16,,VISA-OLD2,,NORM
5,Tanta,2024-12-18,5000,A,NORM,Normal,0,2026-04-29,Platinum Credit Card,100,300,-34.47,4511.59,1185.46,2026-04-24,1306.06,M,1985-07-04,Military,Primary,100059,,0.0,16,,VISA-OLD2,,NORM
2,Giza,2018-01-11,75000,A,NORM,Normal,0,2026-04-23,Titanium Credit Card,200,0,2783.19,72207.34,7990.39,2026-04-27,555.65,M,1967-01-08,Freelancer,Primary,100060,,0.0,101,,,,NORM
2,Giza,2020-08-14,30000,A,NORM,Normal,0,2026-04-19,Classic Credit Card,500,0,10048.9,19475.47,694.55,2026-04-17,1456.4,M,1990-11-01,Cairo University,Primary,100061,,0.0,69,,,,NORM
2,Giza,2019-11-11,30000,A,NORM,Normal,0,2026-04-23,Platinum Credit Card,500,0,22080.32,7435.37,6479.28,2026-04-29,469.18,F,1962-09-04,Military,Primary,100062,,0.0,78,VISA-OLD,,,NORM
2,Giza,2019-11-11,30000,A,90DA,90 Days Delinquent,90,2026-04-17,Cashback Card,500,0,21214.07,8785.43,5886.42,2026-04-20,756.98,F,1962-09-04,Military,Primary,100062,,3743.96,78,VISA-OLD,,,90DA
9,Ismailia,2023-07-16,100000,A,NORM,Normal,0,2026-04-19,Platinum Credit Card,200,1000,28864.91,70713.01,25379.77,2026-04-04,725.51,F,1984-03-22,National Bank of Egypt,Primary,100063,,0.0,34,,VISA-OLD2,,NORM
10,Suez,2021-01-08,200000,A,NORM,Normal,0,2026-04-22,World Elite Card,500,300,20441.88,179488.49,38573.05,2026-04-15,167.18,M,1960-12-05,Orange Egypt,Secondary,100064,,0.0,64,VISA-OLD,,,NORM
10,Suez,2021-01-08,200000,A,NORM,Normal,0,2026-04-27,Travel Rewards Card,500,300,-19429.89,180310.28,36858.47,2026-04-05,482.61,M,1960-12-05,Orange Egypt,Secondary,100064,,0.0,64,VISA-OLD,,,NORM
2,Giza,2021-11-26,75000,A,NORM,Normal,0,2026-04-26,Platinum Credit Card,100,300,54194.42,20359.98,9590.07,2026-04-08,234.56,F,1981-01-30,Edita Food Industries,Primary,100065,,0.0,53,,,,NORM
9,Ismailia,2023-02-06,10000,A,NORM,Normal,0,2026-04-19,Classic Credit Card,500,1000,5682.91,3885.18,2513.57,2026-04-04,1901.55,M,1961-08-24,Edita Food Industries,Primary,100066,,0.0,39,MC-OLD,,,NORM
7,Luxor,2020-02-08,150000,A,NORM,Normal,0,2026-05-01,Platinum Credit Card,500,0,118837.88,30713.44,9887.76,2026-04-04,643.96,M,1962-06-07,IBM Egypt,Primary,100067,,0.0,75,,,,NORM
8,Zagazig,2023-06-09,10000,A,NORM,Normal,0,2026-04-29,Gold Credit Card,100,300,8174.33,1743.21,1789.23,2026-04-15,1269.89,M,1999-07-06,Vodafone Egypt,Primary,100068,,0.0,35,,,,NORM
8,Zagazig,2023-06-09,10000,A,NORM,Normal,0,2026-04-19,Cashback Card,100,300,563.8,9335.0,2803.66,2026-04-05,222.86,M,1999-07-06,Vodafone Egypt,Primary,100068,,0.0,35,,,,NORM
8,Zagazig,2023-06-09,10000,A,NORM,Normal,0,2026-04-28,Business Credit Card,100,300,4029.53,5541.16,151.44,2026-04-18,794.62,M,1999-07-06,Vodafone Egypt,Primary,100068,,0.0,35,,,,NORM
2,Giza,2019-04-27,15000,A,NORM,Normal,0,2026-04-30,Platinum Credit Card,200,500,5327.08,9237.89,259.56,2026-04-12,538.39,F,1980-09-12,Self Employed,Secondary,100069,,0.0,85,,,,NORM
2,Giza,2019-04-27,15000,A,NORM,Normal,0,2026-04-17,Cashback Card,200,500,8846.48,5866.46,3846.9,2026-04-15,1217.56,F,1980-09-12,Self Employed,Secondary,100069,,0.0,85,,,,NORM
2,Giza,2019-04-27,15000,A,NORM,Normal,0,2026-04-30,Business Credit Card,200,500,136.57,14575.8,1282.93,2026-04-16,1135.43,F,1980-09-12,Self Employed,Secondary,100069,,0.0,85,,,,NORM
9,Ismailia,2022-04-21,20000,A,NORM,Normal,0,2026-04-29,Classic Credit Card,0,300,12135.09,7590.16,1626.87,2026-04-17,1725.99,F,1966-06-27,Military,Primary,100070,,0.0,49,MC-OLD,,,NORM
1,Cairo Main,2021-05-07,200000,A,NORM,Normal,0,2026-04-16,Platinum Credit Card,500,300,161192.18,38552.18,1103.93,2026-04-09,1082.11,F,1972-09-08,Cairo University,Primary,100071,,0.0,60,MC-OLD,,,NORM
1,Cairo Main,2021-05-07,200000,A,NORM,Normal,0,2026-04-27,World Elite Card,500,300,78509.16,121066.08,32349.51,2026-04-01,511.93,F,1972-09-08,Cairo University,Primary,100071,,0.0,60,MC-OLD,,,NORM
1,Cairo Main,2021-05-07,200000,A,NORM,Normal,0,2026-04-18,Travel Rewards Card,500,300,53125.27,146673.1,31861.74,2026-04-18,1992.47,F,1972-09-08,Cairo University,Primary,100071,,0.0,60,MC-OLD,,,NORM
8,Zagazig,2020-02-12,20000,A,NORM,Normal,0,2026-05-01,Gold Credit Card,0,300,3326.35,16422.54,5632.88,2026-04-23,1745.42,F,1974-06-08,Cairo University,Primary,100072,,0.0,75,VISA-OLD,,,NORM
3,Alexandria,2018-06-01,15000,A,30DD,30 Days Delinquent,30,2026-04-21,Gold Credit Card,0,1000,7475.62,7304.24,1158.05,2026-04-04,1180.82,F,1982-03-21,Government,Primary,100073,,8144.74,96,,,,30DD
3,Alexandria,2018-06-01,15000,A,NORM,Normal,0,2026-04-25,Business Credit Card,0,1000,321.66,14181.21,3834.12,2026-04-05,769.29,F,1982-03-21,Government,Primary,100073,,0.0,96,,,,NORM
3,Alexandria,2018-06-01,15000,A,NORM,Normal,0,2026-04-17,World Elite Card,0,1000,9947.47,5008.61,3758.8,2026-04-18,1529.44,F,1982-03-21,Government,Primary,100073,,0.0,96,,,,NORM
3,Alexandria,2023-04-08,30000,A,NORM,Normal,0,2026-04-26,Gold Credit Card,0,300,-916.75,29074.37,1434.43,2026-04-13,1894.9,F,1963-05-10,Edita Food Industries,Secondary,100074,,0.0,37,VISA-OLD,VISA-OLD2,,NORM
1,Cairo Main,2018-10-08,20000,A,NORM,Normal,0,2026-04-28,Classic Credit Card,0,0,6520.01,13010.89,3855.36,2026-04-04,1281.43,F,1987-09-12,Juhayna,Primary,100075,,0.0,92,,,,NORM
1,Cairo Main,2018-10-08,20000,A,NORM,Normal,0,2026-04-26,Cashback Card,0,0,6822.95,13014.02,3407.39,2026-04-09,1327.82,F,1987-09-12,Juhayna,Primary,100075,,0.0,92,,,,NORM
1,Cairo Main,2018-10-08,20000,A,NORM,Normal,0,2026-04-24,World Elite Card,0,0,11873.91,7939.24,3420.36,2026-04-10,938.37,F,1987-09-12,Juhayna,Primary,100075,,0.0,92,,,,NORM
1,Cairo Main,2018-08-18,30000,A,NORM,Normal,0,2026-04-29,Classic Credit Card,100,1000,22083.66,7857.26,5882.95,2026-04-11,729.16,F,1974-07-20,IBM Egypt,Primary,100076,,0.0,93,,,,NORM
3,Alexandria,2024-11-01,75000,A,NORM,Normal,0,2026-05-01,Titanium Credit Card,100,150,-1628.33,73251.02,18160.85,2026-04-05,52.67,F,1963-07-17,Military,Primary,100077,,0.0,18,VISA-OLD,,,NORM
1,Cairo Main,2023-03-21,30000,A,NEW,New,0,2026-04-23,Gold Credit Card,200,1000,15715.45,14132.62,6602.94,2026-04-21,119.97,F,1996-02-04,Ministry of Health,Primary,100078,,0.0,37,VISA-OLD,,,NEW
8,Zagazig,2021-05-22,20000,A,NORM,Normal,0,2026-04-24,Classic Credit Card,200,1000,14913.61,5053.93,589.45,2026-04-06,1232.45,F,1997-12-01,Microsoft Egypt,Secondary,100079,,0.0,60,,,,NORM
8,Zagazig,2021-05-22,20000,A,NEW,New,0,2026-04-29,Cashback Card,200,1000,8384.79,11332.89,558.74,2026-04-03,1244.5,F,1997-12-01,Microsoft Egypt,Secondary,100079,,0.0,60,,,,NEW
7,Luxor,2018-02-03,200000,A,NORM,Normal,0,2026-04-18,Platinum Credit Card,200,150,71143.15,128435.93,35791.54,2026-04-30,1914.43,M,1972-04-24,Orange Egypt,Primary,100080,,0.0,100,,,,NORM
