PRODUCT_NAME,RIMNO,POST DATE,TRXN DATE,CCY,ORIG AMOUNT,EMBEDDED _FEE,BILLING AMT,MCC,MERCHNAME,MERCH ID,SOURCES,SETTLEMENT AMT,SETTLEMENT CCY,BANKBRANCH,TRXN COUNTRY,REVERSAL FLAG,CUSTOMER_ID
Business Credit Card,100442,2026-02-09,2026-02-07,818,532.42,0.0,532.42,7011,Uber Egypt,M471509,ECOM,532.42,818,Assiut,EGY,N,
Business Credit Card,100442,2026-02-27,2026-02-27,818,14477.43,0.0,14477.43,8099,2B,M925424,ATM,14477.43,818,Assiut,EGY,N,
Business Credit Card,100442,2026-02-24,2026-02-21,818,10758.79,0.0,10758.79,4900,Emirates Airlines,M253260,POS,10758.79,818,Assiut,EGY,N,
Business Credit Card,100442,2026-02-24,2026-02-24,818,3145.62,0.0,3145.62,5812,iStyle,M522070,ECOM,3145.62,818,Assiut,EGY,N,
Business Credit Card,100442,2026-02-27,2026-02-26,818,194.72,0.0,194.72,5651,Expedia,M133660,ECOM,194.72,818,Assiut,EGY,N,
Business Credit Card,100442,2026-02-27,2026-02-27,818,4650.65,0.0,4650.65,8011,Virgin Megastore,M912919,POS,4650.65,818,Assiut,EGY,N,
Business Credit Card,100442,2026-02-14,2026-02-13,818,13914.82,0.0,13914.82,4111,Breadfast,M718544,POS,13914.82,818,Assiut,EGY,N,
Business Credit Card,100442,2026-02-02,2026-02-01,818,322.82,0.0,322.82,7011,Uber Egypt,M159382,POS,322.82,818,Assiut,EGY,N,
Business Credit Card,100442,2026-02-22,2026-02-21,818,7491.63,0.0,7491.63,5812,Shell Egypt,M436589,POS,7491.63,818,Assiut,EGY,N,
Business Credit Card,100442,2026-02-14,2026-02-11,818,13327.86,0.0,13327.86,5999,LG Electronics,M163914,ECOM,13327.86,818,Assiut,EGY,N,
Business Credit Card,100442,2026-02-17,2026-02-14,818,757.1,0.0,757.1,5541,Starbucks Egypt,M633266,ECOM,757.1,818,Assiut,EGY,N,
World Elite Card,100571,2026-02-19,2026-02-17,818,2418.2,0.0,2418.2,7011,Uber Egypt,M855522,MOTO,2418.2,818,Tanta,EGY,N,
World Elite Card,100571,2026-02-26,2026-02-24,818,11236.63,0.0,11236.63,4111,Virgin Megastore,M690635,POS,11236.63,818,Tanta,EGY,N,
World Elite Card,100571,2026-02-10,2026-02-07,840,798.46,13.98,37895.13,8021,Noon Egypt,M327999,ECOM,798.46,840,Tanta,GBR,N,
