BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,JOINING_FEE,ANNUAL_FEE,LEDGER_BALANCE,AVAILABLE_LIMIT,LAST_PAYMENT_AMOUNT,LAST_PAYMENT_DATE,TOTAL_HOLD,GENDER,DOB,ORGANIZATION,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,CUSTOMER_ID
3,Alexandria,2019-11-16,75000,I,CNCD,Cancelled,0,2026-04-22,World Elite Card,500,0,25994.39,48648.1,19120.07,2026-04-26,801.87,F,1962-11-02,Talaat Moustafa Group,Secondary,100195,,0.0,78,,,,CNCD,196
3,Alexandria,2021-08-06,200000,I,CLSC,Closed by Customer,0,2026-04-16,Platinum Credit Card,100,500,34561.43,165272.31,31592.75,2026-04-29,831.97,F,1973-06-23,Juhayna,Primary,100197,2026-04-12,0.0,57,,,,CLSC,198
3,Alexandria,2022-09-30,75000,A,SUSP,Profit Suspended,120,2026-04-20,Business Credit Card,500,1000,35110.22,39830.43,14925.59,2026-04-02,1613.85,F,1992-01-31,Ministry of Health,Primary,100200,,39332.99,43,,,,SUSP,201
6,Assiut,2019-03-24,15000,I,CLSC,Closed by Customer,0,2026-04-27,World Elite Card,100,300,-1370.94,13579.53,2064.09,2026-04-28,1773.29,F,1989-01-24,Freelancer,Primary,100205,2026-03-31,0.0,86,,,,CLSC,206
1,Cairo Main,2022-01-10,5000,I,CLSC,Closed by Customer,0,2026-05-01,Titanium Credit Card,500,1000,1181.3,3729.49,621.08,2026-04-30,730.11,F,1998-10-28,Amazon Egypt,Primary,100211,2026-03-28,0.0,52,,,,CLSC,212
6,Assiut,2021-02-25,200000,I,CLSB,Closed by Bank,0,2026-04-26,Cashback Card,200,300,122582.61,77353.95,44031.26,2026-04-11,1663.64,F,1983-11-16,Government,Secondary,100216,2026-03-18,0.0,63,,,,CLSB,217
6,Assiut,2018-12-04,50000,I,CNCD,Cancelled,0,2026-04-27,Platinum Credit Card,0,500,24142.1,25675.06,278.26,2026-04-10,1174.04,F,1971-03-26,Elsewedy Capital,Primary,100222,,0.0,90,,,,CNCD,223
2,Giza,2024-04-26,5000,I,CLSC,Closed by Customer,0,2026-04-23,Platinum Credit Card,500,300,2729.48,1905.22,143.82,2026-04-20,1844.28,M,1983-10-18,Banque Misr,Secondary,100225,2026-04-26,0.0,24,,,,CLSC,226
4,Mansoura,2019-02-16,15000,A,WROF,Write Off,180,2026-04-23,Travel Rewards Card,500,300,7358.18,7333.83,2818.5,2026-04-14,674.37,M,1963-11-21,Elsewedy Capital,Primary,100226,2026-03-29,1528.41,87,,,,WROF,227
8,Zagazig,2019-04-07,20000,I,CLSB,Closed by Bank,0,2026-04-30,Gold Credit Card,0,300,18581.07,1172.31,1112.4,2026-04-30,1114.9,F,1977-04-23,Banque Misr,Primary,100228,2026-03-20,0.0,86,,,,CLSB,229
6,Assiut,2019-12-09,100000,I,CNCD,Cancelled,0,2026-04-27,Classic Credit Card,0,0,59047.58,40455.25,13390.9,2026-04-09,1315.19,F,1984-07-04,El Sewedy Electric,Primary,100229,,0.0,77,,,,CNCD,230
9,Ismailia,2020-11-27,15000,I,CNCD,Cancelled,0,2026-04-17,World Elite Card,0,0,3933.02,10780.9,179.04,2026-04-02,1808.29,F,1995-02-14,Amazon Egypt,Primary,100233,,0.0,66,,,,CNCD,234
2,Giza,2023-09-16,5000,I,CLSC,Closed by Customer,0,2026-04-19,Classic Credit Card,100,0,3897.6,836.07,726.6,2026-04-16,485.63,F,1970-03-31,IBM Egypt,Primary,100235,2026-03-05,0.0,31,,,,CLSC,236
1,Cairo Main,2022-09-14,20000,A,LOST,Lost,0,2026-05-01,Travel Rewards Card,200,300,17822.43,1911.86,1999.8,2026-04-26,1889.44,M,1984-10-19,Cairo University,Primary,100236,,0.0,44,,,,LOST,237
4,Mansoura,2021-11-19,5000,I,CLSB,Closed by Bank,0,2026-04-20,Classic Credit Card,500,300,1485.27,3035.96,539.88,2026-04-19,277.56,M,1984-04-16,El Sewedy Electric,Primary,100239,2026-03-30,0.0,54,,,,CLSB,240
8,Zagazig,2019-06-12,10000,A,WROF,Write Off,180,2026-04-21,Cashback Card,500,0,2979.7,6605.39,2916.28,2026-04-03,1207.23,M,1996-04-20,Cairo University,Primary,100247,2026-04-03,3500.27,83,,,,WROF,248
4,Mansoura,2024-02-05,5000,A,SUSP,Profit Suspended,120,2026-04-30,Cashback Card,500,300,1674.86,3166.11,1357.78,2026-04-16,1280.39,F,1988-04-17,Microsoft Egypt,Primary,100250,,2314.09,27,,,,SUSP,251
1,Cairo Main,2021-12-11,200000,I,CLSC,Closed by Customer,0,2026-04-30,Titanium Credit Card,500,1000,-244.9,199669.82,30951.02,2026-04-23,992.0,F,1991-07-22,Orascom,Primary,100253,2026-04-16,0.0,53,,,,CLSC,254
8,Zagazig,2020-08-23,100000,I,CLSC,Closed by Customer,0,2026-04-24,Travel Rewards Card,0,1000,-5226.86,94570.34,2305.77,2026-04-27,1225.62,M,1985-09-09,CIB,Secondary,100268,2026-05-01,0.0,69,,,,CLSC,269
8,Zagazig,2023-01-02,15000,I,CLSD,Closed,0,2026-04-27,World Elite Card,200,300,12163.39,2588.19,3551.06,2026-04-08,327.61,M,1986-08-24,Talaat Moustafa Group,Primary,100277,2026-04-21,0.0,40,,,,CLSD,278
1,Cairo Main,2018-07-23,15000,I,CLSB,Closed by Bank,0,2026-04-28,Titanium Credit Card,100,150,11519.2,3054.51,2111.99,2026-04-03,1477.98,M,1977-05-04,Talaat Moustafa Group,Primary,100278,2026-04-16,0.0,94,,,,CLSB,279
1,Cairo Main,2019-06-26,15000,I,CNCD,Cancelled,0,2026-04-19,Classic Credit Card,100,300,815.01,14160.28,3763.52,2026-04-13,217.62,F,1981-04-07,Talaat Moustafa Group,Primary,100279,,0.0,83,,,,CNCD,280
8,Zagazig,2020-06-12,100000,A,WROF,Write Off,180,2026-04-28,Travel Rewards Card,0,0,12711.28,87011.83,27485.4,2026-04-06,539.14,F,1971-04-21,Ministry of Health,Primary,100280,2026-03-17,40919.89,71,,,,WROF,281
6,Assiut,2020-12-03,200000,I,CLSC,Closed by Customer,0,2026-04-19,Gold Credit Card,500,0,126229.93,73632.67,44115.16,2026-04-05,571.75,M,1976-09-02,Self Employed,Secondary,100285,2026-03-05,0.0,65,,,,CLSC,286
10,Suez,2019-11-16,10000,I,CLSB,Closed by Bank,0,2026-04-25,Platinum Credit Card,500,1000,1052.57,8584.29,546.91,2026-04-21,1892.69,F,1973-09-24,Amazon Egypt,Secondary,100290,2026-04-22,0.0,78,,,,CLSB,291
8,Zagazig,2020-02-11,15000,A,FRAD,Fraud,0,2026-04-22,Gold Credit Card,100,150,4560.32,10197.01,123.33,2026-04-12,1838.74,M,1976-02-11,Vodafone Egypt,Primary,100291,,0.0,75,,,,FRAD,292
6,Assiut,2018-06-03,75000,A,WROF,Write Off,180,2026-04-26,World Elite Card,0,1000,-4163.61,70476.84,6252.76,2026-04-28,623.0,M,1991-11-24,CIB,Primary,100292,2026-03-03,4767.34,96,,,,WROF,293
4,Mansoura,2021-04-27,30000,A,SUSP,Profit Suspended,120,2026-04-23,Gold Credit Card,100,0,16196.4,13633.43,5213.75,2026-04-07,680.56,F,1980-06-27,IBM Egypt,Secondary,100297,,13842.78,61,,,,SUSP,298
7,Luxor,2020-10-15,100000,I,CLSD,Closed,0,2026-04-27,Travel Rewards Card,100,1000,88193.02,11806.64,5181.37,2026-04-04,1354.97,M,1989-09-06,Vodafone Egypt,Primary,100302,2026-04-08,0.0,67,,,,CLSD,303
8,Zagazig,2023-07-24,15000,A,SUSP,Profit Suspended,120,2026-04-30,Business Credit Card,200,150,8503.46,6143.14,464.87,2026-04-27,1784.32,F,1998-03-19,Talaat Moustafa Group,Primary,100303,,8084.64,33,,,,SUSP,304
7,Luxor,2020-08-20,10000,I,CLSC,Closed by Customer,0,2026-04-27,Business Credit Card,0,500,2728.41,7066.35,1960.03,2026-04-28,845.64,F,1978-02-02,Edita Food Industries,Primary,100304,2026-04-05,0.0,69,,,,CLSC,305
4,Mansoura,2022-06-18,50000,I,CLSC,Closed by Customer,0,2026-04-26,Business Credit Card,100,500,14170.71,35465.99,14222.92,2026-04-07,327.07,F,1972-04-09,Ministry of Health,Secondary,100311,2026-04-08,0.0,47,,,,CLSC,312
4,Mansoura,2021-04-05,50000,I,CNCD,Cancelled,0,2026-04-22,Travel Rewards Card,100,1000,22494.85,27500.52,5875.93,2026-04-10,1884.89,F,1969-05-28,CIB,Primary,100312,,0.0,61,,,,CNCD,313
6,Assiut,2020-09-11,200000,A,SUSP,Profit Suspended,120,2026-04-18,Cashback Card,200,500,93375.44,106567.13,7329.88,2026-04-28,348.33,M,1979-12-28,Microsoft Egypt,Primary,100321,,115771.48,68,,,,SUSP,322
3,Alexandria,2020-06-19,15000,I,CLSB,Closed by Bank,0,2026-04-23,Cashback Card,100,300,7804.8,7146.01,3478.69,2026-04-04,1545.19,F,1983-12-06,Vodafone Egypt,Primary,100327,2026-04-30,0.0,71,,,,CLSB,328
2,Giza,2018-01-21,200000,A,WROF,Write Off,180,2026-04-17,Gold Credit Card,200,150,108342.97,91404.5,43130.96,2026-04-11,1882.99,F,1961-11-15,El Sewedy Electric,Primary,100328,2026-04-24,20186.53,100,,,,WROF,329
3,Alexandria,2020-06-23,200000,A,FRAD,Fraud,0,2026-04-26,Titanium Credit Card,100,1000,103318.58,96350.54,50718.34,2026-04-10,1032.7,M,1968-04-02,Ministry of Health,Primary,100329,,0.0,71,,,,FRAD,330
5,Tanta,2018-10-03,30000,A,SUSP,Profit Suspended,120,2026-04-19,Business Credit Card,200,300,5337.69,24566.45,7387.45,2026-04-26,852.75,M,1990-02-16,Elsewedy Capital,Primary,100330,,12884.63,92,,,,SUSP,331
6,Assiut,2020-06-26,75000,I,CLSC,Closed by Customer,0,2026-04-26,Cashback Card,100,300,35710.5,38850.14,844.33,2026-04-28,1131.05,F,1971-01-16,Freelancer,Primary,100332,2026-03-16,0.0,71,,,,CLSC,333
10,Suez,2019-11-11,150000,I,CLSB,Closed by Bank,0,2026-04-27,Platinum Credit Card,100,1000,46011.58,103906.43,3705.54,2026-04-04,1179.26,M,1990-09-09,Self Employed,Secondary,100336,2026-04-11,0.0,78,,,,CLSB,337
10,Suez,2019-10-22,15000,I,CNCD,Cancelled,0,2026-04-29,Classic Credit Card,100,0,4339.63,10444.83,1327.47,2026-04-05,1170.08,M,1986-07-28,Talaat Moustafa Group,Secondary,100342,,0.0,79,,,,CNCD,343
9,Ismailia,2020-07-28,100000,A,LOST,Lost,0,2026-04-24,Travel Rewards Card,0,500,80265.8,19287.63,18623.84,2026-04-29,1646.49,M,1979-03-30,Talaat Moustafa Group,Primary,100347,,0.0,70,,,,LOST,348
9,Ismailia,2021-11-26,50000,A,WROF,Write Off,180,2026-04-25,Business Credit Card,100,500,42419.36,7143.87,13464.92,2026-04-03,1337.35,F,1986-02-23,Cairo University,Primary,100356,2026-04-03,18930.46,53,,,,WROF,357
9,Ismailia,2024-04-07,10000,I,CNCD,Cancelled,0,2026-04-30,Cashback Card,0,1000,2698.91,6862.68,2890.17,2026-04-13,352.45,F,1964-10-10,Ministry of Health,Secondary,100357,,0.0,25,,,,CNCD,358
4,Mansoura,2020-07-30,50000,I,CLSB,Closed by Bank,0,2026-04-17,Cashback Card,0,300,21884.75,27896.07,3340.87,2026-04-07,1205.7,M,1990-05-13,Juhayna,Primary,100359,2026-04-03,0.0,70,,,,CLSB,360
8,Zagazig,2024-12-17,50000,A,WROF,Write Off,180,2026-04-30,World Elite Card,500,150,20826.81,28805.62,13970.69,2026-04-17,177.25,F,1976-08-25,Microsoft Egypt,Primary,100362,2026-04-07,24707.88,16,,,,WROF,363
1,Cairo Main,2022-09-30,100000,A,LOST,Lost,0,2026-04-26,Classic Credit Card,500,150,34855.77,64985.56,26568.35,2026-04-16,1411.36,F,1983-08-01,CIB,Primary,100363,,0.0,43,,,,LOST,364
2,Giza,2019-11-01,5000,I,CNCD,Cancelled,0,2026-04-29,World Elite Card,500,0,462.37,4259.68,1338.36,2026-04-03,689.11,F,1990-12-22,Edita Food Industries,Primary,100368,,0.0,79,,,,CNCD,369
9,Ismailia,2020-11-21,50000,I,CLSD,Closed,0,2026-04-28,Gold Credit Card,200,1000,-3836.63,46155.04,13380.44,2026-04-05,1235.94,M,1996-05-02,Cairo University,Primary,100369,2026-03-12,0.0,66,,,,CLSD,370
6,Assiut,2018-08-02,20000,A,SUSP,Profit Suspended,120,2026-04-26,Titanium Credit Card,200,0,6781.17,13040.79,4629.06,2026-04-20,1140.14,M,1999-10-24,Talaat Moustafa Group,Primary,100386,,9850.02,94,,,,SUSP,387
